446,455,二宮 美妃,女性,44,愛知県,豊田市,国谷町桧ケ入,マンション,初めて,2018-06-13,2018-09-27,2018-09-27,2018-10-31,2018-11-30,2,6000000,5800000,0,,,3800000,3,3,豊田市：担当者の対応が良かったです。,5,豊田国谷：山路（やまみち）を登りながら、こう考えた。知に働けば角が立つ。情に棹させば流される。意地を通せば窮屈だ。とかくに人の世は住みにくい。住みにくさが高じると、安いところへ引き越したくなる。どこへ越しても住みにくいと悟った時、詩が生まれて、画ができる。,豊田国谷：吾輩は猫である。名前はまだ無い。どこで生れたかとんと見当がつかぬ。何でも薄暗いじめじめした所でニャーニャー泣いていた事だけは記憶している。吾輩はここで始めて人間というものを見た。しかもあとで聞くとそれ,3,豊田国谷：恥の多い生涯を送って来ました。自分には、人間の生活というものが、見当つかないのです。自分は東北の田舎に生れましたので、汽車をはじめて見たのは、よほど大きくなってからでした。自分は停車場のブリッジを、上,豊田国谷：木曾路はすべて山の中である。あるところは岨づたいに,手書きの時が読みにくい。
447,456,蒔田 宏行,男性,58,宮城県,大崎市,岩出山上野目字西天王寺,土地,2回目,2019-06-05,2019-06-05,2019-06-05,2020-01-16,2020-02-01,5,19800000,19800000,1,3,1000000,18000000,1,1,大崎市：担当者の対応が良かったです。,1,大崎岩出：山路（やまみち）を登りながら、こう考えた。知に働けば角が立つ。情に棹させば流される。意地を通せば窮屈だ。とかくに人の世は住みにくい。住みにくさが高じると、安いところへ引き越したくなる。どこへ越しても住みにくいと悟った時、詩が生まれて、画ができる。,大崎岩出：吾輩は猫である。名前はまだ無い。どこで生れたかとんと見当がつかぬ。何でも薄暗いじめじめした所でニャーニャー泣いていた事だけは記憶している。吾輩はここで始めて人間というものを見た。しかもあとで聞くとそれ,3,大崎岩出：恥の多い生涯を送って来ました。自分には、人間の生活というものが、見当つかないのです。自分は東北の田舎に生れましたので、汽車をはじめて見たのは、よほど大きくなってからでした。自分は停車場のブリッジを、上,大崎岩出：木曾路はすべて山の中である。あるところは岨づたいに,電話の紛失か何かで一時繋がらない時がありました。
448,457,鶴岡 まどか,女性,60,徳島県,阿南市,椿町小島,戸建て,3回以上,2018-01-01,2018-02-01,2018-02-01,2018-06-13,2018-06-13,1,12000000,12000000,0,,,12000000,1,4,阿南市：担当者の対応が良かったです。,5,阿南椿町：山路（やまみち）を登りながら、こう考えた。知に働けば角が立つ。情に棹させば流される。意地を通せば窮屈だ。とかくに人の世は住みにくい。住みにくさが高じると、安いところへ引き越したくなる。どこへ越しても住みにくいと悟った時、詩が生まれて、画ができる。,阿南椿町：吾輩は猫である。名前はまだ無い。どこで生れたかとんと見当がつかぬ。何でも薄暗いじめじめした所でニャーニャー泣いていた事だけは記憶している。吾輩はここで始めて人間というものを見た。しかもあとで聞くとそれ,1,阿南椿町：恥の多い生涯を送って来ました。自分には、人間の生活というものが、見当つかないのです。自分は東北の田舎に生れましたので、汽車をはじめて見たのは、よほど大きくなってからでした。自分は停車場のブリッジを、上,阿南椿町：木曾路はすべて山の中である。あるところは岨づたいに,もう少し客の立場になり考えて説明してほしい。
449,458,竹口 雅敏,男性,44,愛知県,田原市,八王子町坪沢,マンション,初めて,2015-12-25,2016-02-14,2016-02-20,2018-10-25,2018-11-15,2,24000000,24000000,1,12,3000000,19000000,5,3,田原市：担当者の対応が良かったです。,3,田原八王：山路（やまみち）を登りながら、こう考えた。知に働けば角が立つ。情に棹させば流される。意地を通せば窮屈だ。とかくに人の世は住みにくい。住みにくさが高じると、安いところへ引き越したくなる。どこへ越しても住みにくいと悟った時、詩が生まれて、画ができる。,田原八王：吾輩は猫である。名前はまだ無い。どこで生れたかとんと見当がつかぬ。何でも薄暗いじめじめした所でニャーニャー泣いていた事だけは記憶している。吾輩はここで始めて人間というものを見た。しかもあとで聞くとそれ,4,田原八王：恥の多い生涯を送って来ました。自分には、人間の生活というものが、見当つかないのです。自分は東北の田舎に生れましたので、汽車をはじめて見たのは、よほど大きくなってからでした。自分は停車場のブリッジを、上,田原八王：木曾路はすべて山の中である。あるところは岨づたいに,特に無し
450,459,齊藤 治子,女性,44,秋田県,横手市,塚堀字塚腰,土地,2回目,2018-08-01,2018-08-01,2018-08-01,2018-10-01,2018-10-01,4,38000000,38000000,0,,,38000000,3,3,横手市：担当者の対応が良かったです。,4,横手塚堀：山路（やまみち）を登りながら、こう考えた。知に働けば角が立つ。情に棹させば流される。意地を通せば窮屈だ。とかくに人の世は住みにくい。住みにくさが高じると、安いところへ引き越したくなる。どこへ越しても住みにくいと悟った時、詩が生まれて、画ができる。,横手塚堀：吾輩は猫である。名前はまだ無い。どこで生れたかとんと見当がつかぬ。何でも薄暗いじめじめした所でニャーニャー泣いていた事だけは記憶している。吾輩はここで始めて人間というものを見た。しかもあとで聞くとそれ,4,横手塚堀：恥の多い生涯を送って来ました。自分には、人間の生活というものが、見当つかないのです。自分は東北の田舎に生れましたので、汽車をはじめて見たのは、よほど大きくなってからでした。自分は停車場のブリッジを、上,横手塚堀：木曾路はすべて山の中である。あるところは岨づたいに,なし
451,460,小林 愛里,女性,65,青森県,十和田市,大字伝法寺字黒松前,戸建て,3回以上,2018-02-01,2018-03-01,2018-03-15,2018-10-15,2018-10-01,4,28000000,22000000,0,,,21800000,5,2,十和田市：担当者の対応が良かったです。,6,十和大字：山路（やまみち）を登りながら、こう考えた。知に働けば角が立つ。情に棹させば流される。意地を通せば窮屈だ。とかくに人の世は住みにくい。住みにくさが高じると、安いところへ引き越したくなる。どこへ越しても住みにくいと悟った時、詩が生まれて、画ができる。,十和大字：吾輩は猫である。名前はまだ無い。どこで生れたかとんと見当がつかぬ。何でも薄暗いじめじめした所でニャーニャー泣いていた事だけは記憶している。吾輩はここで始めて人間というものを見た。しかもあとで聞くとそれ,5,十和大字：恥の多い生涯を送って来ました。自分には、人間の生活というものが、見当つかないのです。自分は東北の田舎に生れましたので、汽車をはじめて見たのは、よほど大きくなってからでした。自分は停車場のブリッジを、上,十和大字：木曾路はすべて山の中である。あるところは岨づたいに,特になかったです。
452,461,永井 朋恵,女性,57,島根県,大田市,大田町吉永大坪,マンション,初めて,2019-01-08,2019-01-08,2019-01-08,2019-10-22,2019-10-23,2,25000000,26800000,1,9,800000,26000000,5,1,大田市：担当者の対応が良かったです。,1,大田大田：山路（やまみち）を登りながら、こう考えた。知に働けば角が立つ。情に棹させば流される。意地を通せば窮屈だ。とかくに人の世は住みにくい。住みにくさが高じると、安いところへ引き越したくなる。どこへ越しても住みにくいと悟った時、詩が生まれて、画ができる。,大田大田：吾輩は猫である。名前はまだ無い。どこで生れたかとんと見当がつかぬ。何でも薄暗いじめじめした所でニャーニャー泣いていた事だけは記憶している。吾輩はここで始めて人間というものを見た。しかもあとで聞くとそれ,5,大田大田：恥の多い生涯を送って来ました。自分には、人間の生活というものが、見当つかないのです。自分は東北の田舎に生れましたので、汽車をはじめて見たのは、よほど大きくなってからでした。自分は停車場のブリッジを、上,大田大田：木曾路はすべて山の中である。あるところは岨づたいに,特にない
453,462,高田 哲也,男性,53,福島県,喜多方市,山都町字蔵ノ後,土地,2回目,2018-07-01,2018-07-01,2018-07-01,2018-11-30,2018-12-01,1,36000000,38600000,1,3,2000000,36000000,1,3,喜多方市：担当者の対応が良かったです。,1,喜多山都：山路（やまみち）を登りながら、こう考えた。知に働けば角が立つ。情に棹させば流される。意地を通せば窮屈だ。とかくに人の世は住みにくい。住みにくさが高じると、安いところへ引き越したくなる。どこへ越しても住みにくいと悟った時、詩が生まれて、画ができる。,喜多山都：吾輩は猫である。名前はまだ無い。どこで生れたかとんと見当がつかぬ。何でも薄暗いじめじめした所でニャーニャー泣いていた事だけは記憶している。吾輩はここで始めて人間というものを見た。しかもあとで聞くとそれ,5,喜多山都：恥の多い生涯を送って来ました。自分には、人間の生活というものが、見当つかないのです。自分は東北の田舎に生れましたので、汽車をはじめて見たのは、よほど大きくなってからでした。自分は停車場のブリッジを、上,喜多山都：木曾路はすべて山の中である。あるところは岨づたいに,消極的な対応。
454,463,山縣 肇,男性,48,愛知県,豊田市,下山田代町カシブチ,戸建て,3回以上,2018-02-08,2018-02-18,2018-03-04,2018-06-17,2018-07-10,3,32000000,32000000,0,,,32000000,1,1,豊田市：担当者の対応が良かったです。,3,豊田下山：山路（やまみち）を登りながら、こう考えた。知に働けば角が立つ。情に棹させば流される。意地を通せば窮屈だ。とかくに人の世は住みにくい。住みにくさが高じると、安いところへ引き越したくなる。どこへ越しても住みにくいと悟った時、詩が生まれて、画ができる。,豊田下山：吾輩は猫である。名前はまだ無い。どこで生れたかとんと見当がつかぬ。何でも薄暗いじめじめした所でニャーニャー泣いていた事だけは記憶している。吾輩はここで始めて人間というものを見た。しかもあとで聞くとそれ,5,豊田下山：恥の多い生涯を送って来ました。自分には、人間の生活というものが、見当つかないのです。自分は東北の田舎に生れましたので、汽車をはじめて見たのは、よほど大きくなってからでした。自分は停車場のブリッジを、上,豊田下山：木曾路はすべて山の中である。あるところは岨づたいに,
455,464,松本 遥,女性,65,京都府,綾部市,安国寺町濃谷,マンション,初めて,2018-04-09,2018-06-16,2018-10-20,2019-07-01,2019-11-28,4,16000000,17800000,0,,,16100000,2,4,綾部市：担当者の対応が良かったです。,1,綾部安国：山路（やまみち）を登りながら、こう考えた。知に働けば角が立つ。情に棹させば流される。意地を通せば窮屈だ。とかくに人の世は住みにくい。住みにくさが高じると、安いところへ引き越したくなる。どこへ越しても住みにくいと悟った時、詩が生まれて、画ができる。,綾部安国：吾輩は猫である。名前はまだ無い。どこで生れたかとんと見当がつかぬ。何でも薄暗いじめじめした所でニャーニャー泣いていた事だけは記憶している。吾輩はここで始めて人間というものを見た。しかもあとで聞くとそれ,4,綾部安国：恥の多い生涯を送って来ました。自分には、人間の生活というものが、見当つかないのです。自分は東北の田舎に生れましたので、汽車をはじめて見たのは、よほど大きくなってからでした。自分は停車場のブリッジを、上,綾部安国：木曾路はすべて山の中である。あるところは岨づたいに,1度だけ折り返しの電話連絡がなかったが、それ以外は満足しています。
456,465,近藤 賢,男性,59,福島県,伊達市,保原町富沢字山岸,土地,2回目,2019-03-03,2019-03-03,2019-03-06,2019-10-19,2019-11-15,4,34800000,34800000,0,,,34000000,4,3,伊達市：担当者の対応が良かったです。,6,伊達保原：山路（やまみち）を登りながら、こう考えた。知に働けば角が立つ。情に棹させば流される。意地を通せば窮屈だ。とかくに人の世は住みにくい。住みにくさが高じると、安いところへ引き越したくなる。どこへ越しても住みにくいと悟った時、詩が生まれて、画ができる。,伊達保原：吾輩は猫である。名前はまだ無い。どこで生れたかとんと見当がつかぬ。何でも薄暗いじめじめした所でニャーニャー泣いていた事だけは記憶している。吾輩はここで始めて人間というものを見た。しかもあとで聞くとそれ,1,伊達保原：恥の多い生涯を送って来ました。自分には、人間の生活というものが、見当つかないのです。自分は東北の田舎に生れましたので、汽車をはじめて見たのは、よほど大きくなってからでした。自分は停車場のブリッジを、上,伊達保原：木曾路はすべて山の中である。あるところは岨づたいに,別にありません。
457,466,小栗 陽輔,男性,62,山形県,鶴岡市,羽黒町松尾字菫野,戸建て,3回以上,2018-03-01,2019-08-01,2019-08-01,2019-09-01,2019-10-01,4,5000000,6000000,0,,,6000000,4,4,鶴岡市：担当者の対応が良かったです。,1,鶴岡羽黒：山路（やまみち）を登りながら、こう考えた。知に働けば角が立つ。情に棹させば流される。意地を通せば窮屈だ。とかくに人の世は住みにくい。住みにくさが高じると、安いところへ引き越したくなる。どこへ越しても住みにくいと悟った時、詩が生まれて、画ができる。,鶴岡羽黒：吾輩は猫である。名前はまだ無い。どこで生れたかとんと見当がつかぬ。何でも薄暗いじめじめした所でニャーニャー泣いていた事だけは記憶している。吾輩はここで始めて人間というものを見た。しかもあとで聞くとそれ,5,鶴岡羽黒：恥の多い生涯を送って来ました。自分には、人間の生活というものが、見当つかないのです。自分は東北の田舎に生れましたので、汽車をはじめて見たのは、よほど大きくなってからでした。自分は停車場のブリッジを、上,鶴岡羽黒：木曾路はすべて山の中である。あるところは岨づたいに,特にありません
458,467,水島 秀一,男性,44,愛知県,新城市,作手鴨ケ谷字ツガノヲ,マンション,初めて,2016-09-30,2018-04-30,2018-04-30,2018-09-30,2019-09-30,2,85000000,65000000,1,3,3000000,62000000,2,3,新城市：担当者の対応が良かったです。,1,新城作手：山路（やまみち）を登りながら、こう考えた。知に働けば角が立つ。情に棹させば流される。意地を通せば窮屈だ。とかくに人の世は住みにくい。住みにくさが高じると、安いところへ引き越したくなる。どこへ越しても住みにくいと悟った時、詩が生まれて、画ができる。,新城作手：吾輩は猫である。名前はまだ無い。どこで生れたかとんと見当がつかぬ。何でも薄暗いじめじめした所でニャーニャー泣いていた事だけは記憶している。吾輩はここで始めて人間というものを見た。しかもあとで聞くとそれ,3,新城作手：恥の多い生涯を送って来ました。自分には、人間の生活というものが、見当つかないのです。自分は東北の田舎に生れましたので、汽車をはじめて見たのは、よほど大きくなってからでした。自分は停車場のブリッジを、上,新城作手：木曾路はすべて山の中である。あるところは岨づたいに,購入者の依頼を受けすぎる傾向があった様に思います。
459,468,山本 悟史,男性,56,愛知県,碧南市,屋敷町１丁目,土地,2回目,2019-07-17,2019-08-29,2019-07-16,2019-08-22,2019-08-31,2,3000000,3000000,0,,,3000000,2,4,碧南市：担当者の対応が良かったです。,2,碧南屋敷：山路（やまみち）を登りながら、こう考えた。知に働けば角が立つ。情に棹させば流される。意地を通せば窮屈だ。とかくに人の世は住みにくい。住みにくさが高じると、安いところへ引き越したくなる。どこへ越しても住みにくいと悟った時、詩が生まれて、画ができる。,碧南屋敷：吾輩は猫である。名前はまだ無い。どこで生れたかとんと見当がつかぬ。何でも薄暗いじめじめした所でニャーニャー泣いていた事だけは記憶している。吾輩はここで始めて人間というものを見た。しかもあとで聞くとそれ,5,碧南屋敷：恥の多い生涯を送って来ました。自分には、人間の生活というものが、見当つかないのです。自分は東北の田舎に生れましたので、汽車をはじめて見たのは、よほど大きくなってからでした。自分は停車場のブリッジを、上,碧南屋敷：木曾路はすべて山の中である。あるところは岨づたいに,特にありません
460,469,桑原 久美子,女性,54,秋田県,能代市,河戸川字受堤下,戸建て,3回以上,2019-03-01,2019-03-01,2019-03-01,2019-08-05,2019-08-05,3,20000000,24000000,0,,,20000000,2,1,能代市：担当者の対応が良かったです。,2,能代河戸：山路（やまみち）を登りながら、こう考えた。知に働けば角が立つ。情に棹させば流される。意地を通せば窮屈だ。とかくに人の世は住みにくい。住みにくさが高じると、安いところへ引き越したくなる。どこへ越しても住みにくいと悟った時、詩が生まれて、画ができる。,能代河戸：吾輩は猫である。名前はまだ無い。どこで生れたかとんと見当がつかぬ。何でも薄暗いじめじめした所でニャーニャー泣いていた事だけは記憶している。吾輩はここで始めて人間というものを見た。しかもあとで聞くとそれ,4,能代河戸：恥の多い生涯を送って来ました。自分には、人間の生活というものが、見当つかないのです。自分は東北の田舎に生れましたので、汽車をはじめて見たのは、よほど大きくなってからでした。自分は停車場のブリッジを、上,能代河戸：木曾路はすべて山の中である。あるところは岨づたいに,特にない。
461,470,湊 篤,男性,45,宮城県,東松島市,西福田字長峯,マンション,初めて,2018-10-01,2018-12-01,2018-12-01,2019-04-01,2019-04-01,5,24800000,24800000,1,1,2000000,21400000,2,4,東松島市：担当者の対応が良かったです。,3,東松西福：山路（やまみち）を登りながら、こう考えた。知に働けば角が立つ。情に棹させば流される。意地を通せば窮屈だ。とかくに人の世は住みにくい。住みにくさが高じると、安いところへ引き越したくなる。どこへ越しても住みにくいと悟った時、詩が生まれて、画ができる。,東松西福：吾輩は猫である。名前はまだ無い。どこで生れたかとんと見当がつかぬ。何でも薄暗いじめじめした所でニャーニャー泣いていた事だけは記憶している。吾輩はここで始めて人間というものを見た。しかもあとで聞くとそれ,5,東松西福：恥の多い生涯を送って来ました。自分には、人間の生活というものが、見当つかないのです。自分は東北の田舎に生れましたので、汽車をはじめて見たのは、よほど大きくなってからでした。自分は停車場のブリッジを、上,東松西福：木曾路はすべて山の中である。あるところは岨づたいに,特になし
462,471,碓井 稔,男性,58,山口県,防府市,大字佐野小島,土地,2回目,2019-10-22,2019-10-27,2019-10-28,2019-11-11,2019-12-20,1,35500000,38500000,0,,,38500000,1,1,防府市：担当者の対応が良かったです。,5,防府大字：山路（やまみち）を登りながら、こう考えた。知に働けば角が立つ。情に棹させば流される。意地を通せば窮屈だ。とかくに人の世は住みにくい。住みにくさが高じると、安いところへ引き越したくなる。どこへ越しても住みにくいと悟った時、詩が生まれて、画ができる。,防府大字：吾輩は猫である。名前はまだ無い。どこで生れたかとんと見当がつかぬ。何でも薄暗いじめじめした所でニャーニャー泣いていた事だけは記憶している。吾輩はここで始めて人間というものを見た。しかもあとで聞くとそれ,5,防府大字：恥の多い生涯を送って来ました。自分には、人間の生活というものが、見当つかないのです。自分は東北の田舎に生れましたので、汽車をはじめて見たのは、よほど大きくなってからでした。自分は停車場のブリッジを、上,防府大字：木曾路はすべて山の中である。あるところは岨づたいに,特に無い
463,472,吉川 ゆき,女性,42,千葉県,船橋市,旭町６丁目,戸建て,3回以上,2019-10-01,2019-10-01,2019-10-01,2019-11-01,2019-12-27,2,11000000,11000000,0,,,11000000,3,2,船橋市：担当者の対応が良かったです。,99,船橋旭町：山路（やまみち）を登りながら、こう考えた。知に働けば角が立つ。情に棹させば流される。意地を通せば窮屈だ。とかくに人の世は住みにくい。住みにくさが高じると、安いところへ引き越したくなる。どこへ越しても住みにくいと悟った時、詩が生まれて、画ができる。,船橋旭町：吾輩は猫である。名前はまだ無い。どこで生れたかとんと見当がつかぬ。何でも薄暗いじめじめした所でニャーニャー泣いていた事だけは記憶している。吾輩はここで始めて人間というものを見た。しかもあとで聞くとそれ,5,船橋旭町：恥の多い生涯を送って来ました。自分には、人間の生活というものが、見当つかないのです。自分は東北の田舎に生れましたので、汽車をはじめて見たのは、よほど大きくなってからでした。自分は停車場のブリッジを、上,船橋旭町：木曾路はすべて山の中である。あるところは岨づたいに,
464,473,苅込 剛史,男性,43,岩手県,久慈市,夏井町夏井第２地割,マンション,初めて,2018-07-01,2018-08-01,2018-08-01,2018-10-01,2018-11-01,4,45000000,45000000,0,,,45000000,5,1,久慈市：担当者の対応が良かったです。,1,久慈夏井：山路（やまみち）を登りながら、こう考えた。知に働けば角が立つ。情に棹させば流される。意地を通せば窮屈だ。とかくに人の世は住みにくい。住みにくさが高じると、安いところへ引き越したくなる。どこへ越しても住みにくいと悟った時、詩が生まれて、画ができる。,久慈夏井：吾輩は猫である。名前はまだ無い。どこで生れたかとんと見当がつかぬ。何でも薄暗いじめじめした所でニャーニャー泣いていた事だけは記憶している。吾輩はここで始めて人間というものを見た。しかもあとで聞くとそれ,2,久慈夏井：恥の多い生涯を送って来ました。自分には、人間の生活というものが、見当つかないのです。自分は東北の田舎に生れましたので、汽車をはじめて見たのは、よほど大きくなってからでした。自分は停車場のブリッジを、上,久慈夏井：木曾路はすべて山の中である。あるところは岨づたいに,上記契約や営業担当には不満が多いです。
465,474,佐々木 桂太郎,男性,56,山形県,酒田市,山寺字観音山,土地,2回目,2018-02-10,2018-03-16,2018-03-16,2018-03-16,2018-03-16,4,14300000,14300000,0,,,14300000,3,4,酒田市：担当者の対応が良かったです。,1,酒田山寺：山路（やまみち）を登りながら、こう考えた。知に働けば角が立つ。情に棹させば流される。意地を通せば窮屈だ。とかくに人の世は住みにくい。住みにくさが高じると、安いところへ引き越したくなる。どこへ越しても住みにくいと悟った時、詩が生まれて、画ができる。,酒田山寺：吾輩は猫である。名前はまだ無い。どこで生れたかとんと見当がつかぬ。何でも薄暗いじめじめした所でニャーニャー泣いていた事だけは記憶している。吾輩はここで始めて人間というものを見た。しかもあとで聞くとそれ,5,酒田山寺：恥の多い生涯を送って来ました。自分には、人間の生活というものが、見当つかないのです。自分は東北の田舎に生れましたので、汽車をはじめて見たのは、よほど大きくなってからでした。自分は停車場のブリッジを、上,酒田山寺：木曾路はすべて山の中である。あるところは岨づたいに,
466,475,福田 智子,女性,48,栃木県,宇都宮市,清住２丁目,戸建て,3回以上,2019-02-01,2019-04-01,2019-04-01,2019-07-19,2019-07-19,2,26000000,28700000,1,0,1200000,27500000,5,1,宇都宮市：担当者の対応が良かったです。,4,宇都清住：山路（やまみち）を登りながら、こう考えた。知に働けば角が立つ。情に棹させば流される。意地を通せば窮屈だ。とかくに人の世は住みにくい。住みにくさが高じると、安いところへ引き越したくなる。どこへ越しても住みにくいと悟った時、詩が生まれて、画ができる。,宇都清住：吾輩は猫である。名前はまだ無い。どこで生れたかとんと見当がつかぬ。何でも薄暗いじめじめした所でニャーニャー泣いていた事だけは記憶している。吾輩はここで始めて人間というものを見た。しかもあとで聞くとそれ,4,宇都清住：恥の多い生涯を送って来ました。自分には、人間の生活というものが、見当つかないのです。自分は東北の田舎に生れましたので、汽車をはじめて見たのは、よほど大きくなってからでした。自分は停車場のブリッジを、上,宇都清住：木曾路はすべて山の中である。あるところは岨づたいに,
467,476,井上 亮次,男性,58,石川県,金沢市,大桑町下葭島欠,マンション,初めて,2018-03-20,2018-03-25,2018-05-01,2019-11-20,2019-12-25,5,27000000,27000000,1,3,3000000,22000000,1,1,金沢市：担当者の対応が良かったです。,1,金沢大桑：山路（やまみち）を登りながら、こう考えた。知に働けば角が立つ。情に棹させば流される。意地を通せば窮屈だ。とかくに人の世は住みにくい。住みにくさが高じると、安いところへ引き越したくなる。どこへ越しても住みにくいと悟った時、詩が生まれて、画ができる。,金沢大桑：吾輩は猫である。名前はまだ無い。どこで生れたかとんと見当がつかぬ。何でも薄暗いじめじめした所でニャーニャー泣いていた事だけは記憶している。吾輩はここで始めて人間というものを見た。しかもあとで聞くとそれ,5,金沢大桑：恥の多い生涯を送って来ました。自分には、人間の生活というものが、見当つかないのです。自分は東北の田舎に生れましたので、汽車をはじめて見たのは、よほど大きくなってからでした。自分は停車場のブリッジを、上,金沢大桑：木曾路はすべて山の中である。あるところは岨づたいに,特にありません。
468,477,田村 正樹,男性,55,愛知県,西尾市,刈宿町敷田,土地,2回目,2019-01-15,2019-07-20,2019-08-01,2019-09-27,2019-09-27,4,20000000,18000000,0,,,15000000,4,2,西尾市：担当者の対応が良かったです。,1,西尾刈宿：山路（やまみち）を登りながら、こう考えた。知に働けば角が立つ。情に棹させば流される。意地を通せば窮屈だ。とかくに人の世は住みにくい。住みにくさが高じると、安いところへ引き越したくなる。どこへ越しても住みにくいと悟った時、詩が生まれて、画ができる。,西尾刈宿：吾輩は猫である。名前はまだ無い。どこで生れたかとんと見当がつかぬ。何でも薄暗いじめじめした所でニャーニャー泣いていた事だけは記憶している。吾輩はここで始めて人間というものを見た。しかもあとで聞くとそれ,4,西尾刈宿：恥の多い生涯を送って来ました。自分には、人間の生活というものが、見当つかないのです。自分は東北の田舎に生れましたので、汽車をはじめて見たのは、よほど大きくなってからでした。自分は停車場のブリッジを、上,西尾刈宿：木曾路はすべて山の中である。あるところは岨づたいに,値段の交渉をもう少しして欲しかった。
469,478,小山 健,男性,64,京都府,亀岡市,大井町並河西又,戸建て,3回以上,2019-05-01,2019-06-01,2019-06-10,2019-08-01,2019-08-15,1,16000000,16000000,0,,,16000000,3,2,亀岡市：担当者の対応が良かったです。,6,亀岡大井：山路（やまみち）を登りながら、こう考えた。知に働けば角が立つ。情に棹させば流される。意地を通せば窮屈だ。とかくに人の世は住みにくい。住みにくさが高じると、安いところへ引き越したくなる。どこへ越しても住みにくいと悟った時、詩が生まれて、画ができる。,亀岡大井：吾輩は猫である。名前はまだ無い。どこで生れたかとんと見当がつかぬ。何でも薄暗いじめじめした所でニャーニャー泣いていた事だけは記憶している。吾輩はここで始めて人間というものを見た。しかもあとで聞くとそれ,5,亀岡大井：恥の多い生涯を送って来ました。自分には、人間の生活というものが、見当つかないのです。自分は東北の田舎に生れましたので、汽車をはじめて見たのは、よほど大きくなってからでした。自分は停車場のブリッジを、上,亀岡大井：木曾路はすべて山の中である。あるところは岨づたいに,
470,479,大森 元子,女性,59,福島県,会津若松市,河東町南高野字鍋治山,マンション,初めて,2019-03-01,2019-03-01,2019-03-01,2019-05-01,2019-05-01,3,8000000,8000000,0,,,8000000,3,1,会津若松市：担当者の対応が良かったです。,2,会津河東：山路（やまみち）を登りながら、こう考えた。知に働けば角が立つ。情に棹させば流される。意地を通せば窮屈だ。とかくに人の世は住みにくい。住みにくさが高じると、安いところへ引き越したくなる。どこへ越しても住みにくいと悟った時、詩が生まれて、画ができる。,会津河東：吾輩は猫である。名前はまだ無い。どこで生れたかとんと見当がつかぬ。何でも薄暗いじめじめした所でニャーニャー泣いていた事だけは記憶している。吾輩はここで始めて人間というものを見た。しかもあとで聞くとそれ,5,会津河東：恥の多い生涯を送って来ました。自分には、人間の生活というものが、見当つかないのです。自分は東北の田舎に生れましたので、汽車をはじめて見たのは、よほど大きくなってからでした。自分は停車場のブリッジを、上,会津河東：木曾路はすべて山の中である。あるところは岨づたいに,特にありません
471,480,島 愛香,女性,48,大阪府,富田林市,小金台１丁目,土地,2回目,2018-02-01,2018-03-01,2018-03-01,2018-09-17,2018-10-30,3,22000000,22980000,0,,,22980000,5,4,富田林市：担当者の対応が良かったです。,3,富田小金：山路（やまみち）を登りながら、こう考えた。知に働けば角が立つ。情に棹させば流される。意地を通せば窮屈だ。とかくに人の世は住みにくい。住みにくさが高じると、安いところへ引き越したくなる。どこへ越しても住みにくいと悟った時、詩が生まれて、画ができる。,富田小金：吾輩は猫である。名前はまだ無い。どこで生れたかとんと見当がつかぬ。何でも薄暗いじめじめした所でニャーニャー泣いていた事だけは記憶している。吾輩はここで始めて人間というものを見た。しかもあとで聞くとそれ,5,富田小金：恥の多い生涯を送って来ました。自分には、人間の生活というものが、見当つかないのです。自分は東北の田舎に生れましたので、汽車をはじめて見たのは、よほど大きくなってからでした。自分は停車場のブリッジを、上,富田小金：木曾路はすべて山の中である。あるところは岨づたいに,
472,481,関 和也,男性,64,愛知県,知多市,大僧３丁目,戸建て,3回以上,2018-02-01,2018-03-25,2018-03-25,2019-03-07,2019-03-07,1,13800000,14800000,1,3,2000000,8800000,1,1,知多市：担当者の対応が良かったです。,99,知多大僧：山路（やまみち）を登りながら、こう考えた。知に働けば角が立つ。情に棹させば流される。意地を通せば窮屈だ。とかくに人の世は住みにくい。住みにくさが高じると、安いところへ引き越したくなる。どこへ越しても住みにくいと悟った時、詩が生まれて、画ができる。,知多大僧：吾輩は猫である。名前はまだ無い。どこで生れたかとんと見当がつかぬ。何でも薄暗いじめじめした所でニャーニャー泣いていた事だけは記憶している。吾輩はここで始めて人間というものを見た。しかもあとで聞くとそれ,4,知多大僧：恥の多い生涯を送って来ました。自分には、人間の生活というものが、見当つかないのです。自分は東北の田舎に生れましたので、汽車をはじめて見たのは、よほど大きくなってからでした。自分は停車場のブリッジを、上,知多大僧：木曾路はすべて山の中である。あるところは岨づたいに,一番最初の見積提示までに時間がかかった点。
